ID,probability
TEST_06475,0.7573117790089601
TEST_06476,0.41105044022783044
TEST_06477,0.6503349728535425
TEST_06478,0.18485483029300412
TEST_06479,0.4231547625656456
TEST_06480,0.924001465575627
TEST_06481,0.05374665526774513
TEST_06482,0.2541796662484595
TEST_06483,0.9926348163034185
TEST_06484,0.9444506867110041
TEST_06485,0.5383530038748932
TEST_06486,0.6467665182586297
TEST_06487,0.724619227908113
TEST_06488,0.8230010991817203
TEST_06489,0.9924540619760845
TEST_06490,0.408321360764764
TEST_06491,0.8257936869219582
TEST_06492,0.9095628809663918
TEST_06493,0.12225298944119378
TEST_06494,0.44983045954678186
TEST_06495,0.8095315709416324
TEST_06496,0.738842417311557
TEST_06497,0.4268981980081495
TEST_06498,0.12268200339747078
TEST_06499,0.7839817025103535
TEST_06500,0.31788113293437104
TEST_06501,0.7910488858294381
TEST_06502,0.009342378451597144
TEST_06503,0.7768932017276028
TEST_06504,0.0974503425227886
TEST_06505,0.37039803701688745
TEST_06506,0.9112807132468053
TEST_06507,0.7311876714001798
TEST_06508,0.10541308137275585
TEST_06509,0.05551023127227509
TEST_06510,0.39836832580190307
TEST_06511,0.5435704531071314
TEST_06512,0.8720454772558206
TEST_06513,0.3293223933294103
TEST_06514,0.021657210743113463
TEST_06515,0.2659597854930219
TEST_06516,0.9484370524165344
TEST_06517,0.5926237134577592
TEST_06518,0.387816181287264
TEST_06519,0.7988124396282767
TEST_06520,0.2862291405287175
TEST_06521,0.17404820855585285
TEST_06522,0.8376310968501228
TEST_06523,0.8547769993449321
TEST_06524,0.2869796928952891
TEST_06525,0.3651321793775745
TEST_06526,0.25540097927098715
TEST_06527,0.4077666625956233
TEST_06528,0.22107808631352216
TEST_06529,0.875478033019863
TEST_06530,0.9893719120210509
TEST_06531,0.03433843694138808
TEST_06532,0.6728830759323616
TEST_06533,0.8847355857306228
TEST_06534,0.29494132146069035
TEST_06535,0.5489002631374422
TEST_06536,0.23540386601085858
TEST_06537,0.539554331775234
TEST_06538,0.7828896266113006
TEST_06539,0.9657650415801571
TEST_06540,0.6927265258085649
TEST_06541,0.362820122797473
TEST_06542,0.122259207034763
TEST_06543,0.36810951846958373
TEST_06544,0.788150154884697
TEST_06545,0.8166724771558951
TEST_06546,0.7685034474335772
TEST_06547,0.03159692229118323
TEST_06548,0.5066974585586286
TEST_06549,0.7081434931773014
TEST_06550,0.4112431856284766
TEST_06551,0.5458190014100615
TEST_06552,0.48054403943730783
TEST_06553,0.2648930240820722
TEST_06554,0.5293019640933971
TEST_06555,0.3408924467340979
TEST_06556,0.8613503280890893
TEST_06557,0.64537644198208
TEST_06558,0.05084748020917761
TEST_06559,0.9165789911954435
TEST_06560,0.3202766829138308
TEST_06561,0.9745393984478222
TEST_06562,0.5896685800570687
TEST_06563,0.606974807643199
TEST_06564,0.8359900962616719
TEST_06565,0.4791628454372856
TEST_06566,0.3319693117345976
TEST_06567,0.43379395339025395
TEST_06568,0.12967057856928732
TEST_06569,0.9542607170217727
TEST_06570,0.04011591370868354
TEST_06571,0.3749017953301431
TEST_06572,0.2288673987142905
TEST_06573,0.0667023438107187
TEST_06574,0.8788315365228109
TEST_06575,0.36068970877235834
TEST_06576,0.4690978937901784
TEST_06577,0.10734764120043969
TEST_06578,0.45502659131535417
TEST_06579,0.5986183618861515
TEST_06580,0.7348085314266047
TEST_06581,0.993287663628188
TEST_06582,0.0649223355946129
TEST_06583,0.26228607592125863
TEST_06584,0.2312625045799238
TEST_06585,0.17985410860803624
TEST_06586,0.6895706529583532
TEST_06587,0.5280042634927331
TEST_06588,0.23844160458325472
TEST_06589,0.8588832757835834
TEST_06590,0.39677351305139513
TEST_06591,0.9004327889238012
TEST_06592,0.47645019818579504
TEST_06593,0.05790533713790845
TEST_06594,0.49131157915773815
TEST_06595,0.46670856140428796
TEST_06596,0.4969829127205303
TEST_06597,0.25567011224976965
TEST_06598,0.8534202316053605
TEST_06599,0.0665771037116813
TEST_06600,0.0635713413347841
TEST_06601,0.5645961339891414
TEST_06602,0.24414091731710838
TEST_06603,0.6452321049885086
TEST_06604,0.19486693239477282
TEST_06605,0.4169949037938424
TEST_06606,0.9581875714745689
TEST_06607,0.3145254088622914
TEST_06608,0.016604971854286252
TEST_06609,0.7346459857661519
TEST_06610,0.06271997512962572
TEST_06611,0.4728475468262515
TEST_06612,0.4533296323847802
TEST_06613,0.06356068260295114
TEST_06614,0.7380616652047921
TEST_06615,0.6871893146213375
TEST_06616,0.41338203781629235
TEST_06617,0.1252045699312734
TEST_06618,0.9144974296912298
TEST_06619,0.5770815059899852
TEST_06620,0.37627988053338074
TEST_06621,0.35557174103722783
TEST_06622,0.31592081450475756
TEST_06623,0.14252145624923668
TEST_06624,0.05457714812306395
TEST_06625,0.8888658443158983
TEST_06626,0.17806299754627108
TEST_06627,0.9328344454683737
TEST_06628,0.3532419199040714
TEST_06629,0.43121542851432826
TEST_06630,0.4383221379639602
TEST_06631,0.5677608891158804
TEST_06632,0.37045710415579514
TEST_06633,0.7249816247904338
TEST_06634,0.0660335083881999
TEST_06635,0.1961690741337005
TEST_06636,0.4408868953112683
TEST_06637,0.6651599364917229
TEST_06638,0.5161628565401313
TEST_06639,0.4512613942953579
TEST_06640,0.62872172937924
TEST_06641,0.09268877613332299
TEST_06642,0.47240254477222515
TEST_06643,0.14333773746211156
TEST_06644,0.6598563291771682
TEST_06645,0.963230039859216
TEST_06646,0.09095273518602819
TEST_06647,0.08553809941488004
TEST_06648,0.5389063697025548
TEST_06649,0.045161935003941514
TEST_06650,0.5812472936813706
TEST_06651,0.0551789223578003
TEST_06652,0.5247746677473437
TEST_06653,0.9277386834245618
TEST_06654,0.34799693561459805
TEST_06655,0.851790333862569
TEST_06656,0.2553903205391542
TEST_06657,0.5880857583798728
TEST_06658,0.8345920259362475
TEST_06659,0.9044902128415513
TEST_06660,0.901102956687799
TEST_06661,0.8439810363396139
TEST_06662,0.7034731921791555
TEST_06663,0.07483406797162113
TEST_06664,0.35531637558706297
TEST_06665,0.22905126183840918
TEST_06666,0.4299226131657544
TEST_06667,0.44688598487792425
TEST_06668,0.03874360198518881
TEST_06669,0.27602562536778175
TEST_06670,0.973414902239444
TEST_06671,0.43508143937291127
TEST_06672,0.5942473936069814
TEST_06673,0.6161044555719631
TEST_06674,0.41761488669546004
TEST_06675,0.02269910177978616
TEST_06676,0.931565612266424
TEST_06677,0.4358812883742103
TEST_06678,0.055125184584809084
TEST_06679,0.7108383758757371
TEST_06680,0.716443092364573
TEST_06681,0.8204407829726759
TEST_06682,0.4032868864289918
TEST_06683,0.5438990973386479
TEST_06684,0.5195718742713757
TEST_06685,0.3800108807887462
TEST_06686,0.4758111183896433
TEST_06687,0.7665653346952824
TEST_06688,0.034906014411493665
TEST_06689,0.6201174681070759
TEST_06690,0.3707670956066039
TEST_06691,0.7385111083970822
TEST_06692,0.5159305850089378
TEST_06693,0.947485760600442
TEST_06694,0.6652012390775757
TEST_06695,0.43155473147767776
TEST_06696,0.2862242552766274
TEST_06697,0.10147867698491124
TEST_06698,0.419223911088412
TEST_06699,0.7942460612655025
TEST_06700,0.9289186938612366
TEST_06701,0.047741792221346335
TEST_06702,0.5258467585242098
TEST_06703,0.8666272885740616
TEST_06704,0.8159108219436643
TEST_06705,0.5446079030055403
TEST_06706,0.36003819378906815
TEST_06707,0.8895542207467775
TEST_06708,0.9238677873138885
TEST_06709,0.7045550534602019
TEST_06710,0.4895289062586742
TEST_06711,0.017872472714756792
TEST_06712,0.2165387988941566
TEST_06713,0.2857561593036295
TEST_06714,0.5921125384436031
TEST_06715,0.9383272452729634
TEST_06716,0.2819456626733432
TEST_06717,0.9417171661096739
TEST_06718,0.1287876802824564
TEST_06719,0.7123035073889439
TEST_06720,0.2611535856640057
TEST_06721,0.5936926954378408
TEST_06722,0.5108063996802381
TEST_06723,0.19996402678006375
TEST_06724,0.7666599309403
TEST_06725,0.838771137042424
TEST_06726,0.26810840818501785
TEST_06727,0.7722690885673998
TEST_06728,0.8557851377308006
TEST_06729,0.26553610090266133
TEST_06730,0.8773726226031733
TEST_06731,0.29565323592436743
TEST_06732,0.9652858427614999
TEST_06733,0.027488869397226515
TEST_06734,0.6098055891725049
TEST_06735,0.04044811085081106
TEST_06736,0.24024781551511656
TEST_06737,0.2269084126261561
TEST_06738,0.2639950259251446
TEST_06739,0.3805367115591727
TEST_06740,0.12997035540208957
TEST_06741,0.10321116502159502
TEST_06742,0.5144183774301354
TEST_06743,0.0513728668657777
TEST_06744,0.01364317674620005
TEST_06745,0.9950645630475091
TEST_06746,0.5711499217249381
TEST_06747,0.9913064718487349
TEST_06748,0.7970382048919139
TEST_06749,0.08910255698535535
TEST_06750,0.5574538954333996
TEST_06751,0.14033863679260994
TEST_06752,0.4387076287652526
TEST_06753,0.5716535468040459
TEST_06754,0.20441848845859192
TEST_06755,0.6996022960684825
TEST_06756,0.7793731333340735
TEST_06757,0.8286022627599454
TEST_06758,0.09562925377774323
TEST_06759,0.5191783894212088
TEST_06760,0.21627233059833237
TEST_06761,0.12912520679050044
TEST_06762,0.5027874804312346
TEST_06763,0.37150610101368986
TEST_06764,0.1133671600031088
TEST_06765,0.23460623757869142
TEST_06766,0.14527229728979538
TEST_06767,0.4714703498506667
TEST_06768,0.18807909667247716
TEST_06769,0.20720174980847594
TEST_06770,0.4459702221679417
TEST_06771,0.05467796196165077
TEST_06772,0.07024992505579179
TEST_06773,0.9527649416545461
TEST_06774,0.5602846769627056
TEST_06775,0.2397735019485494
TEST_06776,0.36934593136220817
TEST_06777,0.41133156427992495
TEST_06778,0.5695928586496719
TEST_06779,0.666602862313611
TEST_06780,0.867056746644165
TEST_06781,0.985688876058934
TEST_06782,0.7643856240354403
TEST_06783,0.7077349084570376
TEST_06784,0.9654030888116625
TEST_06785,0.1631811873383148
TEST_06786,0.4341270387600342
TEST_06787,0.424607458891714
TEST_06788,0.2723945507233504
TEST_06789,0.5271240298888606
TEST_06790,0.7488514106165411
TEST_06791,0.06782461944996503
TEST_06792,0.9099017398159149
TEST_06793,0.8251212985888284
TEST_06794,0.7827022105765707
TEST_06795,0.884072523787847
TEST_06796,0.8882254321782673
TEST_06797,0.08237822954023116
TEST_06798,0.646006195387878
TEST_06799,0.12285254310679829
TEST_06800,0.5636430657177434
TEST_06801,0.802713091365317
TEST_06802,0.8817156117112817
TEST_06803,0.2572005284954534
TEST_06804,0.6176370923867788
TEST_06805,0.9632926599087346
TEST_06806,0.5404061420942188
TEST_06807,0.7420515838209334
TEST_06808,0.8057472770271021
TEST_06809,0.6487885685101091
TEST_06810,0.6219090232826674
TEST_06811,0.7328020251590482
TEST_06812,0.3005673554131924
TEST_06813,0.24073989363473858
TEST_06814,0.7683471193666938
TEST_06815,0.2120079496374921
TEST_06816,0.9695608824541729
TEST_06817,0.6571743257796974
TEST_06818,0.9413982923823376
TEST_06819,0.7373666270665171
TEST_06820,0.5154056424661642
TEST_06821,0.09335450275905714
TEST_06822,0.6809650593447101
TEST_06823,0.23914641322570976
TEST_06824,0.20290183974152576
TEST_06825,0.31799127316331177
TEST_06826,0.9863181853509055
TEST_06827,0.28459391342000956
TEST_06828,0.5601025902938923
TEST_06829,0.2096510375609269
TEST_06830,0.4580243596433766
TEST_06831,0.48301153585664014
TEST_06832,0.895981880155884
TEST_06833,0.2962265868742159
TEST_06834,0.7869577092608837
TEST_06835,0.09567810629864434
TEST_06836,0.49950148222989554
TEST_06837,0.3360440560915763
TEST_06838,0.6486722106875993
TEST_06839,0.3139516137986166
TEST_06840,0.8515189803146547
TEST_06841,0.06448710404476668
TEST_06842,0.25894056646718555
TEST_06843,0.4120998811995515
TEST_06844,0.95482074455683
TEST_06845,0.8144465786581101
TEST_06846,0.7733118678317252
TEST_06847,0.815023926632396
TEST_06848,0.7779897187649195
TEST_06849,0.21807187982279858
TEST_06850,0.5468098193567011
TEST_06851,0.5533600541818869
TEST_06852,0.35463466086357937
TEST_06853,0.45467618550634537
TEST_06854,0.5612008837865146
TEST_06855,0.8643467640756326
TEST_06856,0.9998099192823121
TEST_06857,0.9502459280313544
TEST_06858,0.6987780208067329
TEST_06859,0.21502970011213876
TEST_06860,0.37311690186194724
TEST_06861,0.320307770881677
TEST_06862,0.5208731277826507
TEST_06863,0.12264869486049275
TEST_06864,0.3172580412359688
TEST_06865,0.5339225243429891
TEST_06866,0.05310624313011425
TEST_06867,0.6072581522644254
TEST_06868,0.06638968767695161
TEST_06869,0.7910302330487304
TEST_06870,0.8855731844071636
TEST_06871,0.675777365738839
TEST_06872,0.9063053060499408
TEST_06873,0.20246127882576306
TEST_06874,0.9445039803701689
TEST_06875,0.34818568399080685
TEST_06876,0.2761086746533137
TEST_06877,0.9424592803135444
TEST_06878,0.6188819434421042
TEST_06879,0.6419212364128927
TEST_06880,0.9875648128615364
TEST_06881,0.6426149422096884
TEST_06882,0.08920070614098394
TEST_06883,0.11062520123907758
TEST_06884,0.9846412115425184
TEST_06885,0.1444360309547337
TEST_06886,0.3787873471970866
TEST_06887,0.8437212297511852
TEST_06888,0.5570097816070259
TEST_06889,0.5283941954322893
TEST_06890,0.18056024959197042
TEST_06891,0.9648728169029723
TEST_06892,0.10756836577214741
TEST_06893,0.6354607125806344
TEST_06894,0.42868708850078274
TEST_06895,0.5840447666736985
TEST_06896,0.341490223944397
TEST_06897,0.537029988786126
TEST_06898,0.9807241275939024
TEST_06899,0.7223959940932861
TEST_06900,0.5577394606237579
TEST_06901,0.7970759545671555
TEST_06902,0.20651559394672853
TEST_06903,0.19751429491378641
TEST_06904,0.1604259051594924
TEST_06905,0.04764941654546061
TEST_06906,0.6313055836210821
TEST_06907,0.26580034862935376
TEST_06908,0.08576015632806688
TEST_06909,0.5566145203015533
TEST_06910,0.04722662018275284
TEST_06911,0.056780840929530244
TEST_06912,0.596455971665538
TEST_06913,0.689079463066384
TEST_06914,0.6282269865766597
TEST_06915,0.8985781695848647
TEST_06916,0.11251002031820756
TEST_06917,0.5222365572296179
TEST_06918,0.9996238355890614
TEST_06919,0.7272972342811463
TEST_06920,0.5105505901162468
TEST_06921,0.11108530316320074
TEST_06922,0.7642297400823832
TEST_06923,0.9727767106709451
TEST_06924,0.0053275894611789
TEST_06925,0.07199529239344044
TEST_06926,0.7858487570364285
TEST_06927,0.3300960396149533
TEST_06928,0.9245583843138997
TEST_06929,0.8447884352759611
TEST_06930,0.7523412570641856
TEST_06931,0.15173992694327557
TEST_06932,0.38156972031931785
TEST_06933,0.9466215150943187
TEST_06934,0.9840985044466897
TEST_06935,0.34624046543129006
TEST_06936,0.8183454539398448
TEST_06937,0.9893990029644598
TEST_06938,0.43701111394850506
TEST_06939,0.7622818568399081
TEST_06940,0.1515347463554909
TEST_06941,0.9855623036184175
TEST_06942,0.3140053515716078
TEST_06943,0.4199282756170407
TEST_06944,0.6818821543961717
TEST_06945,0.8395834212308615
TEST_06946,0.37179077797639537
TEST_06947,0.466859560105255
TEST_06948,0.4265815448499451
TEST_06949,0.5202842328488791
TEST_06950,0.39665004940766324
TEST_06951,0.12966702565867633
TEST_06952,0.06942342922491035
TEST_06953,0.8642952468717733
TEST_06954,0.6215595057013112
TEST_06955,0.0987185095539987
TEST_06956,0.7407232393662496
TEST_06957,0.2816365594501871
TEST_06958,0.27296479287641423
TEST_06959,0.9991548513884109
TEST_06960,0.6493734664194433
TEST_06961,0.1555788468584498
TEST_06962,0.9344288141050552
TEST_06963,0.7672941254843616
TEST_06964,0.25149011291594037
TEST_06965,0.70343100136565
TEST_06966,0.16049696337171218
TEST_06967,0.916870773979371
TEST_06968,0.5855098981869052
TEST_06969,0.08491101069204038
TEST_06970,0.6518072101879713
TEST_06971,0.2251754804756459
TEST_06972,0.8607836388466364
TEST_06973,0.8387018552855097
TEST_06974,0.8063965714412604
TEST_06975,0.23560149666359487
TEST_06976,0.1578118511774568
TEST_06977,0.41367959407996274
TEST_06978,0.11309314177223623
TEST_06979,0.28098193567011226
TEST_06980,0.9432435853309203
TEST_06981,0.9055942798139164
TEST_06982,0.45531393296101796
TEST_06983,0.5896845681548182
TEST_06984,0.7447460224055427
TEST_06985,0.3989061476456416
TEST_06986,0.0904690952291072
TEST_06987,0.304079851665982
TEST_06988,0.6195214673520824
TEST_06989,0.8881432711203883
TEST_06990,0.8123090588117735
TEST_06991,0.10935636803712794
TEST_06992,0.7697429691229862
TEST_06993,0.18067305450386936
TEST_06994,0.9712782706207601
TEST_06995,0.7110924089844227
TEST_06996,0.7380101480009327
TEST_06997,0.6513542140850701
TEST_06998,0.6403259795485584
TEST_06999,0.4780112582854986
TEST_07000,0.8021512873749542
TEST_07001,0.6876800603994804
TEST_07002,0.6268853187071847
TEST_07003,0.86928753039404
TEST_07004,0.8143040181198442
TEST_07005,0.5986085913819712
TEST_07006,0.1655136731544295
TEST_07007,0.971704619894079
TEST_07008,0.10882209910400036
TEST_07009,0.5762554542729301
TEST_07010,0.8332179377574472
TEST_07011,0.3494145469483828
TEST_07012,0.6056833246361043
TEST_07013,0.8235713413347842
TEST_07014,0.10614231627566145
TEST_07015,0.9296474846503159
TEST_07016,0.296964704053649
TEST_07017,0.5781553732221569
TEST_07018,0.8466195165821
TEST_07019,0.7334020229384791
TEST_07020,0.2039837010225721
TEST_07021,0.6809486271331343
TEST_07022,0.41466241797772774
TEST_07023,0.6673360942409539
TEST_07024,0.7151396182841663
TEST_07025,0.8715756048275173
TEST_07026,0.10759323614642434
TEST_07027,0.35010514394839404
TEST_07028,0.9268961994959308
TEST_07029,0.9795929696781286
TEST_07030,0.5048530538376986
TEST_07031,0.6830848146379918
TEST_07032,0.259983345731511
TEST_07033,0.2789145858083427
TEST_07034,0.1296390464876148
TEST_07035,0.5654181886817592
TEST_07036,0.6981464909456294
TEST_07037,0.9176923845581624
TEST_07038,0.9463301764242176
TEST_07039,0.013173748431723052
TEST_07040,0.3947567921658321
TEST_07041,0.835246205602496
TEST_07042,0.8907582133300765
TEST_07043,0.7450040525386656
TEST_07044,0.9622796362707763
TEST_07045,0.3096823475856862
TEST_07046,0.03132023937735241
TEST_07047,0.03913575449387678
TEST_07048,0.9510289007072513
TEST_07049,0.7077597788313146
TEST_07050,0.0495981880155884
TEST_07051,0.9316797495198019
TEST_07052,0.4315511785670668
TEST_07053,0.7266599309403
TEST_07054,0.7161282156616742
TEST_07055,0.8518298599931162
TEST_07056,0.17640423240476535
TEST_07057,0.49846047942087557
TEST_07058,0.5943033519491046
TEST_07059,0.31546204492211355
TEST_07060,0.6178866843572008
TEST_07061,0.9078001931895145
TEST_07062,0.5811358211109507
TEST_07063,0.46325202349362143
TEST_07064,0.45465708861181126
TEST_07065,0.6327405153940955
TEST_07066,0.5051004252389888
TEST_07067,0.8403077708816771
TEST_07068,0.0173404243507611
TEST_07069,0.03335339247449121
TEST_07070,0.041716944052760725
TEST_07071,0.809607070292116
TEST_07072,0.2967430912542885
TEST_07073,0.9958510886340168
TEST_07074,0.19096272774712159
TEST_07075,0.1914032886628843
TEST_07076,0.1850813283444547
TEST_07077,0.8895280180310214
TEST_07078,0.14926266001976307
TEST_07079,0.49131690852365467
TEST_07080,0.40779153296990023
TEST_07081,0.4060199629164955
TEST_07082,0.2396642499472615
TEST_07083,0.9223808942231895
TEST_07084,0.4940015766040836
TEST_07085,0.5961313244584587
TEST_07086,0.3574143693028523
TEST_07087,0.8727902561426495
TEST_07088,0.7864256608968878
TEST_07089,0.6829946595312378
TEST_07090,0.6060923534701945
TEST_07091,0.566769182941588
TEST_07092,0.1712347474657755
TEST_07093,0.11724693839030945
TEST_07094,0.5284692506689466
TEST_07095,0.01150876569664805
TEST_07096,0.8263514938878835
TEST_07097,0.3639956920958842
TEST_07098,0.4185008937790756
TEST_07099,0.28790167319884086
TEST_07100,0.8923614642432856
TEST_07101,0.7181809097671733
TEST_07102,0.4079864989396783
TEST_07103,0.40068260295113645
TEST_07104,0.20774268044899907
TEST_07105,0.7012903727225288
TEST_07106,0.19829460290672501
TEST_07107,0.8986541130491745
TEST_07108,0.8414442581633673
TEST_07109,0.11941554620449221
TEST_07110,0.6686537799638048
TEST_07111,0.5321371867609668
TEST_07112,0.6146371034896244
TEST_07113,0.44278725837432137
TEST_07114,0.8092069237345532
TEST_07115,0.5314887805744613
TEST_07116,0.288922690885674
TEST_07117,0.827933871451253
TEST_07118,0.05007161335450276
TEST_07119,0.499876314299355
TEST_07120,0.5684243951724828
TEST_07121,0.33272386112560653
TEST_07122,0.05894056646718554
TEST_07123,0.6201210210176868
TEST_07124,0.4030737117923324
TEST_07125,0.4687532614609125
TEST_07126,0.49805855640800745
TEST_07127,0.044608125062453506
TEST_07128,0.5318382981558173
TEST_07129,0.23095340135676776
TEST_07130,0.6391877158115625
TEST_07131,0.19404487770215506
TEST_07132,0.399050484639213
TEST_07133,0.4251994626222701
TEST_07134,0.23541363651503883
TEST_07135,0.6214480331308916
TEST_07136,0.4116197941532415
TEST_07137,0.5306707229062809
TEST_07138,0.263053060499406
TEST_07139,0.059809253111572494
TEST_07140,0.30290428236757083
TEST_07141,0.49079329832236
TEST_07142,0.11780874238067218
TEST_07143,0.8481361652991661
TEST_07144,0.3999760178533759
TEST_07145,0.26312367459779945
TEST_07146,0.4683846469850223
TEST_07147,0.9980148111961097
TEST_07148,0.7324907013667603
TEST_07149,0.8333374043767419
TEST_07150,0.5325368892047031
TEST_07151,0.3168996413780852
TEST_07152,0.02645586063708128
TEST_07153,0.890012546215595
TEST_07154,0.35936092020384824
TEST_07155,0.8236050939855886
TEST_07156,0.12456415779364252
TEST_07157,0.407634316675364
TEST_07158,0.7581671422385559
TEST_07159,0.4569833568343567
TEST_07160,0.6291431934004685
TEST_07161,0.9699836788168807
TEST_07162,0.38799826795607717
TEST_07163,0.489761621903694
TEST_07164,0.4057255154496098
TEST_07165,0.8478128504335662
TEST_07166,0.37374265824330777
TEST_07167,0.7523141661207767
TEST_07168,0.775632362574528
TEST_07169,0.6644928775245096
TEST_07170,0.2731864056757747
TEST_07171,0.4101306804934105
TEST_07172,0.6638888827206413
TEST_07173,0.7411669090787969
TEST_07174,0.8270691818313034
TEST_07175,0.7268966436097571
TEST_07176,0.901820644631219
TEST_07177,0.08260961284377186
TEST_07178,0.548424617229396
TEST_07179,0.2641984300576238
TEST_07180,0.47109685012268643
TEST_07181,0.8512898175802458
TEST_07182,0.6753563458314367
TEST_07183,0.6491345331808543
TEST_07184,0.3866832469161846
TEST_07185,0.443066161857284
TEST_07186,0.7885107753117124
TEST_07187,0.37006983689919726
TEST_07188,0.858087867920548
TEST_07189,0.6826362596733543
TEST_07190,0.7616343388810553
TEST_07191,0.4578671433488403
TEST_07192,0.7452079007849712
TEST_07193,0.45951302918938125
TEST_07194,0.3697283133667159
TEST_07195,0.5287850155994982
TEST_07196,0.27572273973819494
TEST_07197,0.9497685056680027
TEST_07198,0.9747783316864114
TEST_07199,0.6767251046443203
TEST_07200,0.27149344376963813
TEST_07201,0.39347019441082753
TEST_07202,0.3328952890625867
TEST_07203,0.5097054415046577
TEST_07204,0.43162934260050856
TEST_07205,0.8986345720408141
TEST_07206,0.47874671078197345
TEST_07207,0.0672625934026891
TEST_07208,0.6573661829526908
TEST_07209,0.901568832091665
TEST_07210,0.34468029355923924
TEST_07211,0.26177845381771353
TEST_07212,0.44032153841029453
TEST_07213,0.21949215583954168
TEST_07214,0.5788726170517504
TEST_07215,0.22297089944152687
TEST_07216,0.562211686855341
TEST_07217,0.2125089100336416
TEST_07218,0.18370102257208523
TEST_07219,0.4874957531615353
TEST_07220,0.21343266679249895
TEST_07221,0.27367892790922316
TEST_07222,0.2976846125662007
TEST_07223,0.8048097527396272
TEST_07224,0.8296317186094797
TEST_07225,0.768852520901107
TEST_07226,0.4765603384147357
TEST_07227,0.42427481763576
TEST_07228,0.9185437507633207
TEST_07229,0.6877737684168453
TEST_07230,0.7033701577714369
TEST_07231,0.25483429002853436
TEST_07232,0.5958710737562039
TEST_07233,0.07263570453107132
TEST_07234,0.8835919926277105
TEST_07235,0.7071810985155496
TEST_07236,0.250084936769294
TEST_07237,0.383225376664039
TEST_07238,0.3736396238355891
TEST_07239,0.8870098926354826
TEST_07240,0.42909789379017843
TEST_07241,0.3306400790522611
TEST_07242,0.28814371523421456
TEST_07243,0.2012786037061299
TEST_07244,0.07557307337870697
TEST_07245,0.3827026546903972
TEST_07246,0.5252534224521745
TEST_07247,0.1696776843905093
TEST_07248,0.7301120277127029
TEST_07249,0.6048457259595634
TEST_07250,0.45564035662340263
TEST_07251,0.008407518847080507
TEST_07252,0.1750776644053871
TEST_07253,0.08084026335949904
TEST_07254,0.4948609368581167
TEST_07255,0.4273631851843628
TEST_07256,0.8950821055436509
TEST_07257,0.3394157682614054
TEST_07258,0.39527063186294653
TEST_07259,0.43625167930540604
TEST_07260,0.7225638691196554
TEST_07261,0.09783161424273043
TEST_07262,0.4481512651692629
TEST_07263,0.26984889027057635
TEST_07264,0.7576461967202195
TEST_07265,0.054854053093807954
TEST_07266,0.3937557596011858
TEST_07267,0.12931972864645208
TEST_07268,0.08784482662906504
TEST_07269,0.14089999666914632
TEST_07270,0.8067056746644166
TEST_07271,0.7070083382370902
TEST_07272,0.14968856517925547
TEST_07273,0.2202449287752451
TEST_07274,0.532776710670945
TEST_07275,0.08345875847979838
TEST_07276,0.981724271930896
TEST_07277,0.8414673520823388
TEST_07278,0.9009950370279903
TEST_07279,0.12434698613254579
TEST_07280,0.06766118556185952
TEST_07281,0.6924791544072747
TEST_07282,0.9568445712636149
TEST_07283,0.433630075388322
TEST_07284,0.7761088967102269
TEST_07285,0.7139542784815748
TEST_07286,0.6993811273829483
TEST_07287,0.33150787746899535
TEST_07288,0.46444224854830296
TEST_07289,0.4450069392785371
TEST_07290,0.9239939156405788
TEST_07291,0.794539176390909
TEST_07292,0.9716548791455251
TEST_07293,0.978662995325702
TEST_07294,0.11888260961284378
TEST_07295,0.2114425927365184
TEST_07296,0.6087881243962828
TEST_07297,0.7870989374576705
TEST_07298,0.10327467329876648
TEST_07299,0.6708987753561237
TEST_07300,0.05353170417578026
TEST_07301,0.9729530238600154
TEST_07302,0.41470727347419145
TEST_07303,0.8645959119322283
TEST_07304,0.3334872927931429
TEST_07305,0.18801958541974312
TEST_07306,0.21652902838997634
TEST_07307,0.9508397082172162
TEST_07308,0.4641726714556942
TEST_07309,0.43793487070736237
TEST_07310,0.40156683357944645
TEST_07311,0.4106573994914897
TEST_07312,0.8896723550245929
TEST_07313,0.45366849123430336
TEST_07314,0.3472730300776089
TEST_07315,0.04886140317763443
TEST_07316,0.5925721962538999
TEST_07317,0.8781822421086525
TEST_07318,0.2586674364639657
TEST_07319,0.890231050218171
TEST_07320,0.057172993438218224
TEST_07321,0.7518065440172317
TEST_07322,0.7648701522200141
TEST_07323,0.18944252611944443
TEST_07324,0.36022694216527695
TEST_07325,0.9706884874593359
TEST_07326,0.5243669712547326
TEST_07327,0.33931406619516585
TEST_07328,0.9785954900240932
TEST_07329,0.4830737117923324
TEST_07330,0.25735508010703145
TEST_07331,0.6170295446722995
TEST_07332,0.19201394517414816
TEST_07333,0.0369960140784083
TEST_07334,0.04503180965281402
TEST_07335,0.9302434854053094
TEST_07336,0.5993662495697648
TEST_07337,0.6503767195532215
TEST_07338,0.7722126861114503
TEST_07339,0.9017713479964915
TEST_07340,0.9095047020551368
TEST_07341,0.37053882109984787
TEST_07342,0.4636028734164567
TEST_07343,0.6836528362219237
TEST_07344,0.7789116990684714
TEST_07345,0.8476853897653969
TEST_07346,0.5086822032486926
TEST_07347,0.5116582099992228
TEST_07348,0.14565423518047677
TEST_07349,0.747930318540642
TEST_07350,0.45731821865944244
TEST_07351,0.9837178988974875
TEST_07352,0.3353623413680926
TEST_07353,0.14849567544161568
